"business_id","business_name","business_address","business_postal_code","business_latitude","business_longitude","business_location","business_phone_number","inspection_id","inspection_date","inspection_score","violation_id","violation_description","risk_category"
5905,"MARINA MIDDLE SCHOOL","3500 FILLMORE St",94123,37.801776,-122.43641,"(37.801776, -122.43641)",14155743495,"5905_20180215","2/15/18",96,"5905_20180215_103147","Inadequate ventilation or lighting","Low Risk"
1339,"HIGHER GROUNDS","691 CHENERY St",94131,37.734483,-122.43368,"(37.734483, -122.43368)",14155582933,"1339_20160414","4/14/16",90,"1339_20160414_103154","Unclean or degraded floors walls or ceilings","Low Risk"
4479,"Courtney's Produce II","101 CASTRO St",94114,37.767194,-122.435576,"(37.767194, -122.435576)",14155621850,"4479_20170105","1/5/17",92,"4479_20170105_103157","Food safety certificate or food handler card not available","Low Risk"
69769,"Whole Foods Market","1150 Ocean Ave",94112,37.723652,-122.45461,"(37.723652, -122.45461)",14155337400,"69769_20180725","7/25/18",90,"69769_20180725_103161","Low risk vermin infestation","Low Risk"
18826,"Fresca Restaurant","2114 FILLMORE St",94115,37.789074,-122.433783,"(37.789074, -122.433783)",14155442668,"18826_20160926","9/26/16",83,"18826_20160926_103154","Unclean or degraded floors walls or ceilings","Low Risk"
4801,"YICK'S LIQUOR","4701 MISSION St",94112,37.72304,-122.436017,"(37.72304, -122.436017)",14155582662,"4801_20161110","11/10/16",94,"4801_20161110_103139","Improper food storage","Low Risk"
4917,"LA VICTORIA BAKERY","2937 24th St",94110,37.752373,-122.410876,"(37.752373, -122.410876)",14155647120,"4917_20160906","9/6/16",78,"4917_20160906_103150","Improper or defective plumbing","Low Risk"
5854,"Gateway High/Kip Schools","1430 Scott St",94115,37.783427,-122.437747,"(37.783427, -122.437747)",14155743600,"5854_20180227","2/27/18",98,"5854_20180227_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
32586,"Terroir","81 Langton St",94103,37.776494,-122.408562,"(37.776494, -122.408562)",14155718949,"32586_20160906","9/6/16",96,"32586_20160906_103156","Permit license or inspection report not posted","Low Risk"
2357,"CHINA EXPRESS","2798 MISSION St",94110,37.752408,-122.418535,"(37.752408, -122.418535)",14155640881,"2357_20180723","7/23/18",81,"2357_20180723_103142","Unclean nonfood contact surfaces","Low Risk"
59838,"OTD","2232 Bush St",94115,37.786988,-122.434074,"(37.786988, -122.434074)",14155929578,"59838_20180723","7/23/18",80,"59838_20180723_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
1339,"HIGHER GROUNDS","691 CHENERY St",94131,37.734483,-122.43368,"(37.734483, -122.43368)",14155582933,"1339_20160414","4/14/16",90,"1339_20160414_103144","Unapproved or unmaintained equipment or utensils","Low Risk"
